店铺名称,用户名,评论
猪圈小米辣（温江1店）,kkv740274205,还可以，价格实惠，菜品丰富的经验与做法将一些事业和睦家庭妇女……在意了…………在乎我们的青春都浪费时间浪费在一起就此向来喜欢你是在一起是不是我太远啦！你就不能让他们在一起就此事儿之后又一波又一批具有自主知识产权的话也罢……在于我们个人认为自己做过很多人都不好了！！我们要去学校就各种问题……这种天气不能用时短款呢大衣妈妈春秋～你说我们的人家都**育报……这
猪圈小米辣（温江1店）,蜂蜜柚子喔喔糖,味道还是可以，主要价格真的便宜。
猪圈小米辣（温江1店）,冰凌迟夏,便宜满意，下次过来玩还会来吃的。
猪圈小米辣（温江1店）,仙气上头,老板态度很不好 没有耐心  玉米上面不干净 基本上那些菜都是随便洗洗的 不是很卫生  问老板要香油的时候说是要钱的  然后就给一个朋友要了自己没要 老板的眼神就是很鄙夷的看着我  后来另一位老板说是不要钱的  我觉得真的是。。。。。。。没话说      打死也不会再去了
猪圈小米辣（温江1店）,qZh421176273,很好吃，鸡汤味也很浓   菜品也很多
猪圈小米辣（温江1店）,nwh981556100,味道还可以，环境也不错，大家可以去试试
猪圈小米辣（温江1店）,匿名用户,我一直在想这家亏不亏钱啊！好吃又划算 #豆腐皮# #素火锅# #香辣酱#
猪圈小米辣（温江1店）,小米虾336,性价比很高的店了，汤也好喝。主要是玉米甜
猪圈小米辣（温江1店）,OjD640717879,菜品新鲜，也挺多的，汤的味道特别赞，价格也不贵，当养生吃法也不错哦！ #香辣酱# #豆腐皮# #小米椒#
猪圈小米辣（温江1店）,资格好吃嘴,一般吧，开了很多年了。现在吃锅里会浮泡泡了。
