店铺名称,用户名,评论
蜀大侠火锅（温江店）,匿名用户,此次用餐总体来说不错，觉得比较认可的地方有：口味赞，太好吃了，味道正宗，份量很足，我们四个人来吃一个四人套餐都没有吃不完。
蜀大侠火锅（温江店）,收废品捡到宝,分量很足，味道一如既往的赞，环境也不错！服务也棒棒哒！
蜀大侠火锅（温江店）,GTK888971185,一般般，团的4人餐。等了一个半小时，将就
蜀大侠火锅（温江店）,欣妍320,中午去的，少去排队的烦恼。味道不错，吃到后面稍微有点辣。菜品很新鲜，还会去的。
蜀大侠火锅（温江店）,记昨日书732,"「#套餐：四人餐」「#花千骨」「#贵妃牛肉」「#太极双滑」
【口味】还是老味道  一如既往的香
【环境】去的时候人还挺多的  我是打包带回家吃的
【性价比】我觉得这个四人餐真的很划算  我们五个人吃 居然还没吃完  我和朋友都吃的好撑  下次还买这个"
蜀大侠火锅（温江店）,gvj777018348,「#套餐：双人餐」服务特别棒，每一道菜都给我介绍怎么吃煮多长时间，服务也特别棒，第一次来吃，朋友推荐的，确实不错
蜀大侠火锅（温江店）,HIt549209377,好吃
蜀大侠火锅（温江店）,匿名用户,还不错，味道服务都好。棒棒哒🎉🎉🎊🎉🎉🎊🎉🎉🎊🎉🎉🎊🎉🎉下次想吃火锅还会考虑
蜀大侠火锅（温江店）,匿名用户,这次就餐整体感觉很赞，比较满意的方面有：口味赞、服务细致。
蜀大侠火锅（温江店）,CaoCurry,"经常来这家蜀大侠店，很适合同学聚餐............ 
团了几张券，只能用于菜品............................ 
菜品是用保鲜膜包着的，可能是为了新冠疫情防控.........."
蜀大侠火锅（温江店）,匿名用户,除了人太多，排队太久其他都好说
蜀大侠火锅（温江店）,丫g丫g,"这里生意比较火爆，我们派了很久的队才排到的，还是提前预约过的呢。

【环境】：个人觉得很巴适，进门很大气，有个小拱桥，楼上楼下两层。

【服务】：排队的时候 门口的服务员小姐姐很热情，安排的很合理。落座后的服务员小哥哥也很热情，端茶倒水，收餐盘，有求必应，干净利索，服务很赞

【口味】：锅底选的中辣的，味道刚刚好，毛肚，排骨，贡菜，火锅粉 土豆片，强烈推荐这几样，真的超好吃

 下次还会再来，如果附近的朋友想吃火锅的朋友可以前往。"
蜀大侠火锅（温江店）,ksD641577904,味道巴适，来过很多很多次了。环境也不错，服务人员态度很棒！菜品也是特别新鲜。量足
蜀大侠火锅（温江店）,你要开心er,虾滑里面加了鱼籽太腥了吃不下去，贵妃牛肉吃起来也不像牛肉，海带芽太不禁煮了丢下去没一会儿就想煮久的面条一下就断夹不起来，鸭血也不好吃，这套餐里面的菜品都不咋好吃呀，，，害，「#套餐：双人餐」建议去吃饭不要买套餐！
蜀大侠火锅（温江店）,熵格子,菜品可以，位置就近，家就在旁边，味道还不错，可能是应为10才去吧，看起来稍显混乱，有点赶着下班的感觉，整体感官还行，也不是第一次来蜀大侠吃饭，还是非常不错的。地理位置也还行，就在光华地铁站下面点，可以。
蜀大侠火锅（温江店）,庞先森0,味道好，就是小贵
蜀大侠火锅（温江店）,wl137958,天都亮了嘛事啊啊啊不要不然我真的假的哦组镂空可口可乐了了啊！我的意思就是比较透彻底失败坏话说一半血液透析出来的吗呢么商家吗啡~ 【环境】 【环境】好的谢谢老婆大人呢吗，在我们这边公司那边也可以去上课没得必要考试呢吧
蜀大侠火锅（温江店）,绿琳仙子,算得上温江数一数二的火锅了，味道很巴适。
蜀大侠火锅（温江店）,TLv422360999,此次用餐总体来说不错，觉得比较认可的地方有：服务、口味。
蜀大侠火锅（温江店）,匿名用户,此次用餐总体来说不错，觉得比较认可的地方有：环境、口味、服务。
蜀大侠火锅（温江店）,智障于。,好恰 每次回温江都必须要去的店  毛肚真的绝了
蜀大侠火锅（温江店）,维大！,蜀大侠来吃过很多次了，每次一到晚上超级多的人，来晚了可能会排队，里面的堂子还是挺大的，感觉蜀大侠的每家分店生意都很好，味道不用多说好吃，菜品分量还是可以，里面的大福很好吃，但是我觉得调料品种少了一点，可以都加一些，我喜欢调料品类多一些
蜀大侠火锅（温江店）,王某某261,此次用餐总体来说不错，觉得比较认可的地方有：口味、味道不错，服务不错、环境很不错、性价比划算、团购接待。
蜀大侠火锅（温江店）,初见73067,来成都的第一餐，晚上九点到成都，本来打算去吃别的，路过发现排队的人很多，抱着试试看的态度进店，结果惊艳到了，锅底看着红彤彤，没有想象中的那么辣，越吃越香，菜品分量十足，荤素搭配，四个人吃到撑，强烈推荐！！！
蜀大侠火锅（温江店）,NFa538154038,吃过这多家火锅最喜欢蜀大侠了
