,Unnamed: 0,店铺名称,用户名,评论
15635,175,大美蓉城自助火锅烤肉（温江店）,匿名用户,厨房摆菜阿姨态度不好。和她说话不理人。
15636,176,大美蓉城自助火锅烤肉（温江店）,匿名用户,素菜还行，荤菜不怎么新鲜有好多都冻冰了。同价位的菜品有点少。吃了还一直拉肚子～唉，，
15637,177,大美蓉城自助火锅烤肉（温江店）,达令哇,很不错 服务也很周到 #五花肉毛肚# #红锅锅底# #藕片# #土豆# #鸭脚#
15638,178,大美蓉城自助火锅烤肉（温江店）,小啊小冰棍,特别喜欢，下次还来❤，推荐你们去，价格便宜❤
15639,179,大美蓉城自助火锅烤肉（温江店）,沐沐的皮卡丘,今天为啥感觉出奇的好吃      喝到了梅子酒可能   今天味道真的可以也  性价比也挺高的   就是希望有糕点这些  比如蛋挞   我的最爱呢
15640,180,大美蓉城自助火锅烤肉（温江店）,当你眼睛眯着笑9,这个算锅底就很难受，以为网上团就40多一个结果两个人去了又收了45的锅底和调料，怎么说呢，菜品很多吧，不过确实吃不了那么多。
15641,181,大美蓉城自助火锅烤肉（温江店）,匿名用户,感觉不会再去了  有点失望  菜都酸了   肉也有味道了
15642,182,大美蓉城自助火锅烤肉（温江店）,VkJ383171888,棒的，就是去的时候是中午，有点热
15643,183,大美蓉城自助火锅烤肉（温江店）,皮皮哈49,味道还行吧，菜品不算多，肥牛我吃着不像肥牛，就像是猪肉片，并且冷冻柜里拿都拿不出来，没有牛肉，非常想吃牛肉的我真的是无语了，去问阿姨，结果跟我说里脊肉那个就是牛肉...肉丸子挺好吃的，是最好吃的一个菜品了，其他能觉得好吃的可能就是炸来撑肚子的芝麻球了。水果很少，有一些盗版饮料，还有一些撑肚子的汽水，我是一瓶没喝。就这样吧。还行。
15644,184,大美蓉城自助火锅烤肉（温江店）,Ocg818156199,说实话 味道一般 而且很热 应该不会再来了
15645,185,大美蓉城自助火锅烤肉（温江店）,Amyliulin,挺好的，菜品丰富，以前也和同学在这里吃过，收盘子也挺勤的，就是作料里没有香菜了，去拿菜的时候看到里面的阿姨直接拿手抓肉(从一个盘子放到另一个盘子)(肉是码过的那种)。
15646,186,大美蓉城自助火锅烤肉（温江店）,kAD511132303,真的超级难吃 菜品又少又不新鲜 关键是吃了都拉肚子 真的是很垃圾的店 别去吃
15647,187,大美蓉城自助火锅烤肉（温江店）,fyV242382988,整体来说还是很很不错，菜品很丰富，小吃水果那些都还可以。味道很好，服务也不错，性价比来说的话，相比其他的，还是很高的，还有红酒，和我喜欢的鸡尾酒，肥牛海鲜都是自助的，太巴适了！。总体来说很好
15648,188,大美蓉城自助火锅烤肉（温江店）,Dwf684791274,除了价格比较有优势，其他真的一般，7.8个人就吃了几盘毛肚和豆皮，小朋友烫了两块面，鸭血一看不新鲜，忍住没吃，牛肉也是，竹笋吃起来是苦的，，都是些丸子，，没什么菜，水果就西瓜，旺旺雪饼也可以当成菜
15649,189,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品还可以，就是莫名感觉东西有点少，味道不错 #西瓜# #五花肉毛肚# #红锅锅底# #时菜#
15650,190,大美蓉城自助火锅烤肉（温江店）,FsI127986310,挺好的
15651,191,大美蓉城自助火锅烤肉（温江店）,入梦知,还行吧，没照，两个人中午去吃的，吃的挺饱，服务也还可以，比较快的加水和拿空盘子走，想吃火锅的朋友可以尝试一下，管饱，味道肯定是比不上正宗火锅店的哈，毕竟自助，人多点儿划算，一两个人的话建议还是直接吃火锅吧
15652,192,大美蓉城自助火锅烤肉（温江店）,hkk932288189,环境优美，菜品到位
15653,193,大美蓉城自助火锅烤肉（温江店）,Fvt251434844,位置很好找，还是在团购上看到的，中午去的，环境很不错，在二楼，很温馨。店里整整齐齐的，看着很舒服！菜品很丰富！超级多！选了几盘菜，就有工作人员过来帮我们端到我们桌上去了，非常贴心！味道也很赞！下次还会光顾的。 #肥牛# #红锅锅底# #黄辣丁# #黄喉#
15654,194,大美蓉城自助火锅烤肉（温江店）,叹尘世浮华, #肥牛# #五花肉毛肚#
15655,195,大美蓉城自助火锅烤肉（温江店）,懿心懿意Love,【环境】卫生不错，环境干净，无异味，装潢符合老式火锅的氛围 【口味】味道中等偏上，火锅味道不属于大部分自助的中庸的味道，因为吃的红锅，不是很辣，但却好吃，比起很多家来说，很符合吃火锅的概念，，就是希望老板把辣椒面换成辣椒粉，辣椒面太粗了做干碟不容易均匀混合各种味道，增加点炒花生碎更好了！ 【服务】这是我见过除了海底捞服务态度最好的一家火锅店了，我们的空盘空碟占地方，店员很及时的搜走了，时不时的注意我们锅的火影响到我们吃东西没有，火太大了会及时替我们调成中火，我的一根筷子掉地下了，准备捡起来用纸擦了再用，老板已经把筷子拿过来了，态度很好，反应很快。 老板家的火锅味道还是很不错的，服务态度很好，各种饮料酒水也有的，不怕大家喝不到。 大力推荐他家的鸡皮、牛肉、毛肚，各种肉，真的很大份，比很多家都好，一下拿几份毛肚店员也不说（某家因为拿了两盘牛肉被怼了一句，所以要说明）。 申明一下，老板家的火锅觉得新鲜，菜品也新鲜，值得朋友聚会来大吃一顿。
15656,196,大美蓉城自助火锅烤肉（温江店）,晨曦轩forever,从2017年就一直在关注这家火锅，因为实惠而且菜都还不错，但是今天确实有点失望，环境不错，服务不差，问题这个菜品就很不美丽了，希望咱们后厨处理菜的工作人员可以细心一点，一些菜处理得很影响它本身的价值，虽说很便宜，但是对自己的工作负责任一点，建议老板亲自考察一下吧！
15657,197,大美蓉城自助火锅烤肉（温江店）,Emm904964592,锅底和油碟要额外收费，相当于每人60多块钱，感觉价格就这样吧！环境还可以，菜的种类也很多，总之还行吧！这个价格对得起品质！ #千层肚# #豆腐#
15658,198,大美蓉城自助火锅烤肉（温江店）,AGM111836579,以前去过一次觉得还不错，这次去全部都是放了很久的菜品，菜的种类也很少了，吃过的最差自助餐了
15659,199,大美蓉城自助火锅烤肉（温江店）,uFw691456632,价格实惠，适合多人聚餐。味道还行。
15660,200,大美蓉城自助火锅烤肉（温江店）,匿名用户,一般吧，吃到一半开始打扫卫生，什么菜品都没有了，味道吧，一般
15661,201,大美蓉城自助火锅烤肉（温江店）,匿名用户,吃了过后第二天拉了一天的肚子！很难受！
15662,202,大美蓉城自助火锅烤肉（温江店）,匿名用户,反正是去了在也不愿意去的地方。那个眼镜收银姐姐态度超级撇
15663,203,大美蓉城自助火锅烤肉（温江店）,也许4232,不错，朋友都挺喜欢的
15664,204,大美蓉城自助火锅烤肉（温江店）,YXXME, #肥牛# #千层肚#
15665,205,大美蓉城自助火锅烤肉（温江店）,懿心懿意Love,味道依然不错，老板依然热情，温江最实惠的自助火锅了，口味也是很棒的，简明扼要的说出来就可以了反正在温江来吃这家不会有错！
15666,206,大美蓉城自助火锅烤肉（温江店）,正版小蜗,服务不错，但是有的菜不新鲜，想去的可以尝试一下
15667,207,大美蓉城自助火锅烤肉（温江店）,天使的微笑1386,跟男朋友一起去吃的，棒棒哒
15668,208,大美蓉城自助火锅烤肉（温江店）,爸爸什么都不想说,附加锅底35   油碟5元一个   味道还不错的   就是菜品少了点
15669,209,大美蓉城自助火锅烤肉（温江店）,匿名用户,还行味道
15670,210,大美蓉城自助火锅烤肉（温江店）,DdV383874478,菜品不新鲜，去的人很少，水果小吃都很少。味道还凑合吧！
15671,211,大美蓉城自助火锅烤肉（温江店）,OO局外人,还不错哈
15672,212,大美蓉城自助火锅烤肉（温江店）,可爱的仓洁,好吃
15673,213,大美蓉城自助火锅烤肉（温江店）,花落源,环境是真的不错，菜品也比较新鲜，值得推荐 #五花肉毛肚# #毛肚鸭肠# #鸳鸯锅底# #千层肚# #藕片#
15674,214,大美蓉城自助火锅烤肉（温江店）,jgl186183838,还行吧  就是坐的包间窗户不能开 然而服务员说空调也不能开 有点闷 😔😔
15675,215,大美蓉城自助火锅烤肉（温江店）,hxj626510067,菜品多 在她们家吃了很多次了一直都很好  味道好吃  价格适中
15676,216,大美蓉城自助火锅烤肉（温江店）,玉今笙,之前毕业散伙饭就是在这里吃的，这次带朋友来吃，比较满意
15677,217,大美蓉城自助火锅烤肉（温江店）,bJN117222966,欧克，感觉不错
15678,218,大美蓉城自助火锅烤肉（温江店）,匿名用户,锅底味道不错，就是肉类菜品不太新鲜
15679,219,大美蓉城自助火锅烤肉（温江店）,虚度914,可以
15680,220,大美蓉城自助火锅烤肉（温江店）,天使的微笑1386,好
15681,221,大美蓉城自助火锅烤肉（温江店）,DUS391872796,服务超级差，就这样，其他还好。。。。
15682,222,大美蓉城自助火锅烤肉（温江店）,LkE130761438,去吃了好几次，还行吧，毕竟喜欢那里的小零食
15683,223,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道比以前好了，也不辣，适合我的口味。但有一点河鲜类的看上去不太新鲜。总之还是不错的选择。
15684,224,大美蓉城自助火锅烤肉（温江店）,Dxf972924686,还不错。·1111·。。。。。。。。。
15685,225,大美蓉城自助火锅烤肉（温江店）,咖啡不加糖FY,很不错哟！挨在西财那边，从成师过去也很快，方便！而且里面菜品很多，很满意哈！ #肥牛# #五花肉毛肚# #红锅锅底# #千层肚# #西瓜# #牛筋# #卤鸡脚# #水果# #炸薯条# #蒸饺# #黄辣丁# #西红柿# #底料# #醪糟汤圆# #耗儿鱼# #银耳汤# #油碟# #生菜# #梅子酒#
15686,226,大美蓉城自助火锅烤肉（温江店）,TFj966846192,不错不错，，   ，    ，，，，，，，，，，
15687,227,大美蓉城自助火锅烤肉（温江店）,NGR413511741,菜品还算丰富，可以试一试。人比较多，要早一点去。
15688,228,大美蓉城自助火锅烤肉（温江店）,Monria,菜品还挺新鲜的，服务态度也挺好
15689,229,大美蓉城自助火锅烤肉（温江店）,yizhibianhao,味道不错 就是我们只有两个人去吃 平摊下来有点小贵
15690,230,大美蓉城自助火锅烤肉（温江店）,匿名用户,两个人，在高峰期去的，菜一般不多，然后等了一个半小时，然后吃了后肚子痛，反正以后应该不会在这里吃了，然后反正就是肚子难受，差点吐了，其他味道也就是火锅味，不特殊也不难吃，比较中庸！
15691,231,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品比以前少了 以前还有糕点一类的现在也没有了  饮料种类也少了 多是碳酸类的 有一些酸奶  肥牛卷还没有拿出来就散了 叶子类的素菜也只有一两个 是不是因为是中午的原因所以菜品有些不尽人意 然后就是用餐的时候旁边有客人吃完走了 服务员打扫卫生时凳子都是用拖的 声音特别大
15692,232,大美蓉城自助火锅烤肉（温江店）,AgS945996538,挺好的，就是人比较多会比较实惠
15693,233,大美蓉城自助火锅烤肉（温江店）,梦随心动988,还不错，——“@qq.com。”
15694,234,大美蓉城自助火锅烤肉（温江店）,匿名用户,还可以，菜品都还行，总的来说可以尝试
15695,235,大美蓉城自助火锅烤肉（温江店）,匿名用户,毛肚太软了，没有吃的感觉，饮品一般，水果室友说有点老了。
15696,236,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品小吃调料之类的种类不齐，服务差
15697,237,大美蓉城自助火锅烤肉（温江店）,沐沐的皮卡丘,感觉没有以前好了，小吃很少了  ，希望老板可以多增加点小吃
15698,238,大美蓉城自助火锅烤肉（温江店）,ajitai,不错
15699,239,大美蓉城自助火锅烤肉（温江店）,Ivf238172035,中午去，菜少，稀饭也没，热饮也没，水果少，小吃少的可怜，没得以前小吃多，以前还有饭，现在饭也没了
15700,240,大美蓉城自助火锅烤肉（温江店）,匿名用户,可能是因为中午去吃的，菜品不多，看起来也不是很新鲜，毕竟整个地方就我们一桌。脑花结冻成冰块了，肥牛吃着没有肥牛的感觉，皮皮虾煮好剥开一股腥味，吃着跟虾头差不多，锅底也没以前好吃了，下次不会去了
15701,241,大美蓉城自助火锅烤肉（温江店）,清安qing,还可以，只是口味相对比较单调。有的菜品不是很新鲜。
15702,242,大美蓉城自助火锅烤肉（温江店）,不吃鱼的飞飞,还可以  就是排队有点久，温江的朋友可以推荐
15703,243,大美蓉城自助火锅烤肉（温江店）,XNZ529807705,东西还行，但是太抠了，空调都给开，吃的我好冷（我中午去的）
15704,244,大美蓉城自助火锅烤肉（温江店）,Ann静j,还好啦  聚餐去过几次  不错不错。。。。。。。。。。。。。
15705,245,大美蓉城自助火锅烤肉（温江店）,eNE705815224,人太多了估计是跨年吧但是味道还不错
